Stany magazynowe towarów: na dzień 2026-09-07, jednostka dodatkowa2	
Kod towaru		nazwa towaru		jm		stan	cena	wartość		
15S12/11 PPL white		Sklejka liściasta foliowana 15x1525x3050 PPL biała		m3		0,279	3443,26	960,67		
15S12/12 F/F		Sklejka liściasta foliowana 15x1500x3000 F/F		m3		9,3156	3400,70	31679,73		
15S12/12 F/F 220g/m2		Sklejka liściasta foliowana 15x1500x3000 F/F 220 g/m2		m3		0	0,00	0,00		
15S12/12 F/F black		Sklejka liściasta foliowana 15x1500x3000 F/F black		m3		0	0,00	0,00		
15S12/12 F/F EUK		Sklejka foliowana eukaliptus 15x1500x3000 F/F		m3		0	0,00	0,00		
15S12/12 F/F green		Sklejka liściasta foliowana 15x1500x3000 F/F zielona		m3		0	0,00	0,00		
15S12/12 F/F grey		Sklejka liściasta foliowana 15x1500x3000 F/F grey		m3		0	0,00	0,00		
15S12/12 F/F honey		Sklejka liściasta foliowana 15x1500x3000 F/F honey		m3		0,945	3866,48	3653,82		
15S12/12 F/F l.br		Sklejka liściasta foliowana 15x1500x3000 F/F jasny brąz		m3		0	0,00	0,00		
15S12/12 F/F Logo		Sklejka liściasta foliowana 15x1500x3000 F/F logo		m3		1,08	3684,95	3979,74		
15S12/12 F/F Opal White		Sklejka liściasta suchotrwała 15x1500x3000 F/F Opal White		m3		0	0,00	0,00		
15S12/12 F/F yell.		Sklejka liściasta foliowana 15x1500x3000 F/F żółta		m3		0	0,00	0,00		
15S12/12 M/M		Sklejka liściasta foliowana 15x1500x3000 M/M biała		m3		0	0,00	0,00		
15S12/12 M/M Trans		Sklejka liściasta foliowana 15x1500x3000 M/M transparentna		m3		0	0,00	0,00		
15S12/12 PF/PF		Sklejka liściasta foliowana 15x1500x3000 F/F POLIFORM		m3		0	0,00	0,00		
15S12/22 F/F honey		Sklejka liściasta suchotrwała 15x1525x2440 F/F Honey		m3		0	0,00	0,00		
15S12/22 M/M colorless		Sklejka liściasta suchotrwała 15x1525x2440 M/M Transparentna		m3		0	0,00	0,00		
15S12/23 F/F		Sklejka liściasta foliowana 15x1500x2700 F/F		m3		3,22	3517,05	11324,89		
15S12/23 F/F Logo		Sklejka liściasta foliowana 15x1500x2700 F/F logo		m3		0	0,00	0,00		
15S12/27 F/F 220 grey		Sklejka liściasta foliowana 15x2150x3850 F/F 220g/m2 grey		m3		0	0,00	0,00		
15S12/28 F/F		Sklejka liściasta foliowana 15x1525x3000 F/F		m3		0	0,00	0,00		
15S12/28 F/F honey		Sklejka liściasta suchotrwała 15x1525x3000 F/F Honey		m3		0	0,00	0,00		
15S12/28 Mel/Mel		Sklejka liściasta suchotrwała 15x1525x3000 M/M Biała		m3		0	0,00	0,00		
15S12/29		Sklejka liściasta foliowana 15x1250x3050 F/F		m3		0	0,00	0,00		
15S12/32 M/M white		Sklejka liściasta foliowana 15x1200x3000 M/M		m3		0	0,00	0,00		
15S12/41 F/F logo		Sklejka liściasta foliowana 15x1200x2700 F/F logo		m3		0	0,00	0,00		
15S12/52 F/F		Sklejka liściasta foliowana 15x1500x2750 F/F		m3		1,299	3149,80	4091,59		
15S12/56 F/F		Sklejka liściasta foliowana 15x1525x2750 F/F		m3		4,0883	3412,76	13952,49		
15S12/60 F/F		Sklejka liściasta foliowana 15x1250x2750 F/F		m3		2,786	3188,16	8882,22		
15S12/60 F/F logo Sten		Sklejka liściasta foliowana 15x1250x2750 F/F logo Sten		m3		0	0,00	0,00		
15S12/62 F/F		Sklejka liściasta foliowana 15x2150x3050 F/F		m3		0	0,00	0,00		
15S12/63 PPL grey/white		Sklejka liściasta foliowana 15x1250x2700 PPL szara 0,65 / biała 0,15		m3		0,611	2856,07	1744,96		
15S12/63 PPL white		Sklejka liściasta foliowana 15x1250x2700 PPL biała		m3		1,772	7077,30	12540,97		
15S12/66 F/F		Sklejka liściasta foliowana 15x1500x3300 F/F		m3		0	0,00	0,00		
15S12/80 M/M		Sklejka liściasta foliowana 15x1525x2700 M/M		m3		0	0,00	0,00		
15S12/80 PPL white		Sklejka liściasta foliowana 15x1525x2700 PPL biała		m3		0	0,00	0,00		
15S12/90 F/F		Sklejka liściasta laminowana 15x1525x3340		m3		1,375	3137,36	4313,87		
15S12/90 Poliform		Sklejka liściasta foliowana 15x1525x3300 PF/PF POLIFORM		m3		0	0,00	0,00		
15S12/ALT1 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x1179x2979mm		m3		0	0,00	0,00		
15S12/ALT1 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x429x1479mm		m3		0	0,00	0,00		
15S12/ALT10 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x529x2679mm		m3		0	0,00	0,00		
15S12/ALT10 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x429x2979mm		m3		0	0,00	0,00		
15S12/ALT11 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x279x1479mm		m3		0	0,00	0,00		
15S12/ALT11 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x579x2979mm		m3		0	0,00	0,00		
15S12/ALT12 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x429x1479mm		m3		0	0,00	0,00		
15S12/ALT12 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1179x2979mm		m3		0	0,00	0,00		
15S12/ALT13 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x479x1479mm		m3		0	0,00	0,00		
15S12/ALT13 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x479x1479		m3		0	0,00	0,00		
15S12/ALT14 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x529x1479mm		m3		0	0,00	0,00		
15S12/ALT14 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x279x2679mm		m3		0	0,00	0,00		
15S12/ALT15 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x579x1479mm		m3		0	0,00	0,00		
15S12/ALT15 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x496x2679mm		m3		0	0,00	0,00		
15S12/ALT16 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x879x1479mm		m3		0	0,00	0,00		
15S12/ALT16 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1379x2679mm		m3		0	0,00	0,00		
15S12/ALT17 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x279x2679mm		m3		0	0,00	0,00		
15S12/ALT17 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x479x2979mm		m3		0	0,00	0,00		
15S12/ALT18 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x479x2979mm		m3		0	0,00	0,00		
15S12/ALT18 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x729x2979mm		m3		0	0,00	0,00		
15S12/ALT19 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x579x2979mm		m3		0	0,00	0,00		
15S12/ALT19 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x879x2979mm		m3		0	0,00	0,00		
15S12/ALT2 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x1379x2979mm		m3		0	0,00	0,00		
15S12/ALT2 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x679x1479mm		m3		0	0,00	0,00		
15S12/ALT20 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x879x2979mm		m3		0	0,00	0,00		
15S12/ALT20 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1179x729mm		m3		0	0,00	0,00		
15S12/ALT21 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x239x1479mm		m3		0	0,00	0,00		
15S12/ALT21 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1179x879mm		m3		0	0,00	0,00		
15S12/ALT22 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x679x1479mm		m3		0	0,00	0,00		
15S12/ALT22 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1479x279mm		m3		0	0,00	0,00		
15S12/ALT23 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x729x1479mm		m3		0	0,00	0,00		
15S12/ALT23 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1479x529mm		m3		0	0,00	0,00		
15S12/ALT24 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x629x2679mm		m3		0	0,00	0,00		
15S12/ALT24 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1479x579mm		m3		0	0,00	0,00		
15S12/ALT25 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x729x2679mm		m3		0	0,00	0,00		
15S12/ALT25 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1479x629mm		m3		0	0,00	0,00		
15S12/ALT26 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x1379x2679mm		m3		0	0,00	0,00		
15S12/ALT26 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1479x729mm		m3		0	0,00	0,00		
15S12/ALT27 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x496x2679mm		m3		0	0,00	0,00		
15S12/ALT27 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x529x2679mm		m3		0	0,00	0,00		
15S12/ALT28 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x629x2979mm		m3		0	0,00	0,00		
15S12/ALT28 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x629x2679mm		m3		0	0,00	0,00		
15S12/ALT29 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x679x2979mm		m3		0	0,00	0,00		
15S12/ALT29 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x229x2979mm		m3		0	0,00	0,00		
15S12/ALT3 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x496x2979mm		m3		0	0,00	0,00		
15S12/ALT3 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x879x1479mm		m3		0	0,00	0,00		
15S12/ALT30 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x879x2979mm		m3		0	0,00	0,00		
15S12/ALT30 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x279x2979mm		m3		0	0,00	0,00		
15S12/ALT31 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x227x1479mm		m3		0	0,00	0,00		
15S12/ALT31 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x379x2979mm		m3		0	0,00	0,00		
15S12/ALT32 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x629x1479mm		m3		0	0,00	0,00		
15S12/ALT32 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x529x2979mm		m3		0	0,00	0,00		
15S12/ALT33 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x679x2979mm		m3		0	0,00	0,00		
15S12/ALT34 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x239x2679mm		m3		0	0,00	0,00		
15S12/ALT34 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1479x239mm		m3		0	0,00	0,00		
15S12/ALT35 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x729x2979mm		m3		0	0,00	0,00		
15S12/ALT35 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x239x2679mm		m3		0	0,00	0,00		
15S12/ALT36 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x229x2679mm		m3		0	0,00	0,00		
15S12/ALT36 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x239x2979		m3		0	0,00	0,00		
15S12/ALT37 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x1179x2679mm		m3		0	0,00	0,00		
15S12/ALT38 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x679x1479mm		m3		0	0,00	0,00		
15S12/ALT39 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x346x2679mm		m3		0	0,00	0,00		
15S12/ALT4 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x879x2679mm		m3		0	0,00	0,00		
15S12/ALT4 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x429x2679		m3		0	0,00	0,00		
15S12/ALT40 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x1429x2679mm		m3		0	0,00	0,00		
15S12/ALT41 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x227x2679mm		m3		0	0,00	0,00		
15S12/ALT42 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x529x2979mm		m3		0	0,00	0,00		
15S12/ALT43 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x239x2979mm		m3		0	0,00	0,00		
15S12/ALT44 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x229x879mm		m3		0	0,00	0,00		
15S12/ALT45 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x479x879mm		m3		0	0,00	0,00		
15S12/ALT46 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x479x1179mm		m3		0	0,00	0,00		
15S12/ALT47 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x579x1179mm		m3		0	0,00	0,00		
15S12/ALT48 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x229x1479mm		m3		0	0,00	0,00		
15S12/ALT49 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x279x2979mm		m3		0	0,00	0,00		
15S12/ALT5 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x429x2979mm		m3		0	0,00	0,00		
15S12/ALT5 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x479x2679mm		m3		0	0,00	0,00		
15S12/ALT50 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x679x1179mm		m3		0	0,00	0,00		
15S12/ALT51 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x239x879mm		m3		0	0,00	0,00		
15S12/ALT52 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x239x1179mm		m3		0	0,00	0,00		
15S12/ALT53 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x429x879mm		m3		0	0,00	0,00		
15S12/ALT54 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x529x1179mm		m3		0	0,00	0,00		
15S12/ALT55 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x1429x2979mm		m3		0	0,00	0,00		
15S12/ALT56 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x346x2979mm		m3		0	0,00	0,00		
15S12/ALT57 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x679x579mm		m3		0	0,00	0,00		
15S12/ALT58 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x579x879mm		m3		0	0,00	0,00		
15S12/ALT59 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x729x879mm		m3		0	0,00	0,00		
15S12/ALT6 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x679x2679mm		m3		0	0,00	0,00		
15S12/ALT6 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x579x2679mm		m3		0	0,00	0,00		
15S12/ALT60 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x279x1179mm		m3		0	0,00	0,00		
15S12/ALT61 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x429x1179mm		m3		0	0,00	0,00		
15S12/ALT62 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x227x2979mm		m3		0	0,00	0,00		
15S12/ALT63 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x279x879mm		m3		0	0,00	0,00		
15S12/ALT7 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x429x2679mm		m3		0	0,00	0,00		
15S12/ALT7 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x679x2679mm		m3		0	0,00	0,00		
15S12/ALT8 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x479x2679mm		m3		0	0,00	0,00		
15S12/ALT8 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x729x2679mm		m3		0	0,00	0,00		
15S12/ALT9 F/F		sklejka liściasta WD, gr. 15 mm, foliowana 15x579x2679mm		m3		0	0,00	0,00		
15S12/ALT9 PF/PF		sklejka liściasta WD, gr. 15 mm, POLIFORM 15x879x2679mm		m3		0	0,00	0,00		
15S13/03 M/M		Sklejka liściasta wodoodporna biała melamina 15x1220x2440 M/M		m3		1,026	4475,62	4591,98		
15S13/03 M/M c.less MR		Sklejka liściasta suchotrwała 15x1220x2440 M/M Transparentna		m3		0,223	4228,60	942,98		
15S13/05 F/F		Sklejka liściasta foliowana 15x1250x2500 F/F		m3		5,672	3099,46	17580,15		
15S13/05 F/F Black		Sklejka liściasta foliowana 15x1250x2500 F/F czarna		m3		0	0,00	0,00		
15S13/05 F/F blue		Sklejka liściasta foliowana 15x1250x2500 F/F niebieska		m3		0	0,00	0,00		
15S13/05 F/F opal white		Sklejka liściasta 15x1250x2500 Opal White II		m3		0,75	3069,66	2302,25		
15S13/05 F/F SRT		Sklejka liściasta foliowana 15x1250x2500 F/F		m3		1,8739	1980,00	3710,36		
15S13/05 M/M		Sklejka liściasta foliowana 15x1250x2500 M/M		m3		0	0,00	0,00		
15S13/05 M/M c.less MR		Sklejka liściasta suchotrwała 15x1250x2500 M/M Transparentna		m3		0,656	3121,46	2047,68		
15S13/07 F/F honey		Sklejka liściasta suchotrwała 15x1500x2500 F/F Honey		m3		0	0,00	0,00		
15S13/07 M/M c.less MR		Sklejka liściasta suchotrwała 15x1500x2500 M/M bezbarwna		m3		14,0085	3300,56	46235,84		
15S13/07 Mel/Mel		Sklejka liściasta suchotrwała 15x1500x2500 M/M Biała		m3		0	0,00	0,00		
15S13/09 F/F Honey MR		Sklejka liściasta suchotrwała Honey 15x1525x2500 F/F		m3		0	0,00	0,00		
15S13/09 M/M c.less MR		Sklejka liściasta suchotrwała 15x1525x2500 M/M Transparentna		m3		0	0,00	0,00		
15S13/09 Mel/Mel		Sklejka liściasta suchotrwała 15x1525x2500 M/M Biała		m3		0	0,00	0,00		
15S13/11 F/F		Sklejka liściasta foliowana 15x1525x3050 F/F		m3		7,047	3170,91	22345,44		
15S13/11 F/F grey		Sklejka liściasta foliowana 15x1525x3050 F/F grey		m3		0	0,00	0,00		
15S13/11 F/F Honey		Sklejka liściasta wodoodporna 15x1525x3050 F/F Honey		m3		4,1865	2991,07	12522,14		
15S13/11 F/F honey MR		Sklejka liściasta suchotrwała laminowana 15x1525x3050 honey MR		m3		2,442	3075,20	7509,63		
15S13/11 F/F SRT		Sklejka liściasta foliowana 15x1525x3050 F/F		m3		0	0,00	0,00		
15S13/11 M/M		Sklejka liściasta foliowana 15x1525x3050 M/M		m3		0	0,00	0,00		
15S13/11 M/M SRT		Sklejka liściasta foliowana 15x1525x3050 M/M		m3		1,256	3100,00	3893,60		
15S13/11 M/M transp		Sklejka liściasta foliowana 15x1525x3050 M/M transparent		m3		0,977	3276,67	3201,31		
15S13/11 PP/PPL white		Sklejka liściasta foliowana 15x1525x3050 PPL biała		m3		0	0,00	0,00		
15S13/12 F/F		Sklejka liściasta foliowana 15x1500x3000 F/F		m3		5,534	3215,79	17796,07		
15S13/12 F/F black		Sklejka liściasta foliowana 15x1500x3000 F/F black		m3		0	0,00	0,00		
15S13/12 F/F logo		Sklejka liściasta foliowana 15x1500x3000 F/F logo		m3		0	0,00	0,00		
15S13/12 F/F SRT		Sklejka liściasta foliowana 15x1500x3000 F/F		m3		0,472	2150,00	1014,80		
15S13/12 M/M		Sklejka liściasta foliowana 15x1500x3000 M/M		m3		2,025	4047,16	8195,51		
15S13/12 M/M Colorless		Sklejka liściasta suchotrwała 15x1500x3000 M/M Transparentna		m3		0	0,00	0,00		
15S13/12 M/M SRT		Sklejka liściasta foliowana 15x1500x3000 M/M		m3		2,7	3100,00	8370,00		
15S13/12 PPL white		Sklejka liściasta foliowana 15x1500x3000 PPL white		m3		0	0,00	0,00		
15S13/22 M/M c.less MR		Sklejka liściasta suchotrwała 15x1525x2440 M/M Transparentna		m3		0	0,00	0,00		
15S13/29 M/M c.less		Sklejka liściasta foliowana 15x1250x3050 F/F c.less		m3		0	0,00	0,00		
15S13/32 M/M		Sklejka liściasta foliowana 15x1200x3000 M/M		m3		0	0,00	0,00		
15S13/56 F/F MR Honey		Sklejka liściasta suchotrwała foliowana Honey 15x1525x2750 F/F		m3		0	0,00	0,00		
15S13/56 PPL white		Sklejka liściasta foliowana 15x1525x2750 PPL biała		m3		0	0,00	0,00		
15S13/62 F/F		Sklejka liściasta foliowana 15x2150x3050 F/F		m3		0	0,00	0,00		
15S13/90 F/F		Sklejka liściasta foliowana 15x1525x3340 F/F		m3		0,229	1765,19	404,23		
15S14/03 F/W		Sklejka liściasta antypoślizgowa 15x1220x2440 F/W		m3		2,3663	4706,63	11137,22		
15S14/03 F/WH+		Sklejka liściasta antypoślizgowa 15x1220x2440 F/W heksa plus		m3		0	0,00	0,00		
15S14/03 F/WH+ black		Sklejka liściasta antypoślizgowa 15x1220x2440 F/W heksa plus czarna		m3		1,1597	3514,81	4076,13		
15S14/03 F/WH+ grey		Sklejka liściasta antypoślizgowa 15x1220x2440 F/W heksa plus szara		m3		0,357	4017,34	1434,19		
15S14/03 F/WH+ grey/d.br.		Sklejka liściasta antypoślizgowa 15x1220x2440 F/W heksa plus szara/ciemny brąz		m3		1,428	3668,11	5238,06		
15S14/05 F/W		Sklejka liściasta antypoślizgowa 15x1250x2500 F/W		m3		26,7525	3918,04	104817,49		
15S14/05 F/W black		Sklejka liściasta antypoślizgowa 15x1250x2500 F/W czarna		m3		0,703	3520,54	2474,94		
15S14/05 F/W EUK		Sklejka antypoślizgowa eukaliptus 15x1250x2500 F/W		m3		0	0,00	0,00		
15S14/05 F/W F		Sklejka liściasta antypoślizgowa 15x1250x2500 F/W		m3		0	0,00	0,00		
15S14/05 F/W grey/d.br		Sklejka liściasta antypoślizgowa 15x1250x2500 F/W szara/ciemny brąz		m3		0	0,00	0,00		
15S14/05 F/W Logo		Sklejka liściasta antypoślizgowa 15x1250x2500 F/W logo -/ATP		m3		0	0,00	0,00		
15S14/05 F/WH+		Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus		m3		1,406	3726,73	5239,79		
15S14/05 F/WH+ black		Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus black		m3		4,876	3680,05	17943,91		
15S14/05 F/WH+ black/d.br.		Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus czarna		m3		0	0,00	0,00		
15S14/05 F/WH+ grey		Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus szara		m3		0	0,00	0,00		
15S14/05 F/WH+ grey/d.br		Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus szara/ciemny brąz		m3		6,0439	4915,97	29711,58		
15S14/07 F/W		Sklejka liściasta antypoślizgowa 15x1500x2500 F/W		m3		5,8495	4264,32	24944,22		
15S14/07 F/WH+		Sklejka liściasta antypoślizgowa 15x1500x2500 F/W heksa plus		m3		0	0,00	0,00		
15S14/07 F/WH+ black		Sklejka liściasta antypoślizgowa 15x1500x2500 F/W heksa plus black		m3		0	0,00	0,00		
15S14/09 F/W		Sklejka liściasta antypoślizgowa 15x1525x2500 F/W		m3		21,0262	4011,57	84348,01		
15S14/09 F/W H+		Sklejka liściasta antypoślizgowa 15x1525x2500 F/W Heksa+		m3		0	0,00	0,00		
15S14/09 F/W H+ grey/d.br		Sklejka liściasta antypoślizgowa 15x1525x2500 F/W		m3		0	0,00	0,00		
15S14/09 F/WH+ grey		Sklejka liściasta antypoślizgowa 15x1525x2500 F/W Heksa Plus szara		m3		0	0,00	0,00		
15S14/104 F/W		Sklejka liściasta antypoślizgowa 15x1850x3660 F/W		m3		1,217	4990,74	6073,55		
15S14/109 F/W		Sklejka liściasta antypoślizgowa 15x1850x3050 F/W		m3		1,522	3622,43	5513,34		
15S14/11 F/W		Sklejka liściasta antypoślizgowa 15x1525x3050 F/W		m3		1,6039	3760,78	6032,09		
15S14/11 F/W black		Sklejka liściasta antypoślizgowa 15x1525x3050 F/W czarna		m3		0,907	3714,41	3368,97		
15S14/11 F/WH+		Sklejka liściasta antypoślizgowa 15x1525x3050 Heksa Plus		m3		0	0,00	0,00		
15S14/11 F/WH+ black/d.br.		Sklejka liściasta antypoślizgowa 15x1525x3050 Heksa Plus czarna/brąz		m3		0	0,00	0,00		
15S14/11 F/WH+ l.grey/d.brown		Sklejka liściasta antyposlizgowa 15x1525x3050 Heksa Plus jasno szara/brąz		m3		0	0,00	0,00		
15S14/12 F/W		Sklejka liściasta antypoślizgowa 15x1500x3000 F/W		m3		0	0,00	0,00		
15S14/12 F/W EUK		Sklejka antypoślizgowa eukaliptus 15x1500x3000 F/W		m3		0	0,00	0,00		
15S14/12 F/W H+		Sklejka liściasta antypoślizgowa Heksa plus 15x1500x3000 F/W H+		m3		0	0,00	0,00		
15S14/12 F/W H+ grey		Sklejka liściasta antypoślizgowa 15x1500x3000 F/W Heksa plus szara		m3		0	0,00	0,00		
15S14/12 F/WH+ black		Sklejka liściasta antypoślizgowa 15x1500x3000 Heksa Plus czarna		m3		0	0,00	0,00		
15S14/12 F/WH+ light grey/d.br		Sklejka liściasta antypoślizgowa 15x1500x3000 Heksa Plus jasnoszara/brąz		m3		0	0,00	0,00		
15S14/120 F/W		Sklejka liściasta antypoślizgowa 15x1850x3340mm F/W		m3		1,02	4190,09	4273,89		
15S14/21 F/W		Sklejka liściasta antypoślizgowa 15x1200x2500		m3		0	0,00	0,00		
15S14/26 F/WH+		Sklejka liściasta antypoślizgowa 15x2150x1250 F/W heksa plus		m3		0	0,00	0,00		
15S14/27 F/W		Sklejka liściasta antypoślizgowa 15x2150x3850 F/W		m3		9,685	5590,06	54139,72		
15S14/27 F/WH+ grey/d.br.		Sklejka liściasta antypoślizgowa 15x2150x3850 F/W Heksa plus szara/ciemny brąz		m3		0	0,00	0,00		
15S14/28 F/W		Sklejka liściasta antypoślizgowa 15x1525x3000 F/W		m3		1,578	4159,78	6564,13		
15S14/28 F/WH+ black/d.br.		Sklejka liściasta antypoślizgowa 15x1525x3000 F/W heksa plus czarna/ciemny brąz		m3		0	0,00	0,00		
15S14/28 M/W		Sklejka liściasta antypoślizgowa 15x1525x3000 M/W		m3		0	0,00	0,00		
15S14/30 F/WH+ grey/d/br.		Sklejka liściasta antypoślizgowa Heksa Plus szara/brąz 15x1250x3000mm		m3		0	0,00	0,00		
15S14/39 F/W yell/d.br logo ATP		Sklejka liściasta antypoślizgowa 15x1220x2500 F/W żółta/ciemny brąz ATP		m3		0	0,00	0,00		
15S14/50 F/W		Sklejka liściasta antypoślizgowa 15x1500x2100 F/W		m3		11,34	5467,57	62002,24		
15S14/57 F/W		Sklejka liściasta antypoślizgowa 15x2150x3340 F/W		m3		0	0,00	0,00		
15S14/62 F/W		Sklejka liściasta antypoślizgowa 15x2150x3050 F/W		m3		0	0,00	0,00		
15S14/62 F/W grey/d.br.		Sklejka liściasta antypoślizgowa 15x2150x3050 F/W szara/ciemny brąz		m3		0	0,00	0,00		
15S14/62 F/W H+		Sklejka liściasta antypoślizgowa 15x2150x3050 F/W Heksa Plus		m3		0,098	4430,13	434,15		
15S14/62 F/W H+ black		Sklejka liściasta antypoślizgowa Heksa plus czarna 15x2150x3050 F/W H+ black FSC Mix Credit SGSCH-COC-009690		m3		15,344	6287,99	96482,88		
15S14/62 F/W H+ grey/d.br.		Sklejka liściasta antypoślizgowa 15x2150x3050 F/W Heksa Plus szara/c.brąz		m3		1,278	4190,08	5354,93		
