Stany magazynowe towarów: na dzień 2026-04-27, jednostka dodatkowa1					
Kod towaru	nazwa towaru	jm	stan	cena	wartość
15S12/ALT42 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x529x2979mm	szt	0	0	0
15S12/ALT43 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x239x2979mm	szt	0	0	0
15S12/ALT44 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x229x879mm	szt	0	0	0
15S12/ALT45 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x479x879mm	szt	0	0	0
15S12/ALT46 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x479x1179mm	szt	0	0	0
15S12/ALT47 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x579x1179mm	szt	0	0	0
15S12/ALT48 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x229x1479mm	szt	0	0	0
15S12/ALT49 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x279x2979mm	szt	0	0	0
15S12/ALT5 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x429x2979mm	szt	0	0	0
15S12/ALT5 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x479x2679mm	szt	0	0	0
15S12/ALT50 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x679x1179mm	szt	0	0	0
15S12/ALT51 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x239x879mm	szt	0	0	0
15S12/ALT52 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x239x1179mm	szt	0	0	0
15S12/ALT53 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x429x879mm	szt	0	0	0
15S12/ALT54 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x529x1179mm	szt	0	0	0
15S12/ALT55 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x1429x2979mm	szt	0	0	0
15S12/ALT56 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x346x2979mm	szt	0	0	0
15S12/ALT57 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x679x579mm	szt	0	0	0
15S12/ALT58 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x579x879mm	szt	0	0	0
15S12/ALT59 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x729x879mm	szt	0	0	0
15S12/ALT6 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x679x2679mm	szt	0	0	0
15S12/ALT6 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x579x2679mm	szt	0	0	0
15S12/ALT60 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x279x1179mm	szt	0	0	0
15S12/ALT61 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x429x1179mm	szt	0	0	0
15S12/ALT62 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x227x2979mm	szt	0	0	0
15S12/ALT63 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x279x879mm	szt	0	0	0
15S12/ALT7 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x429x2679mm	szt	0	0	0
15S12/ALT7 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x679x2679mm	szt	0	0	0
15S12/ALT8 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x479x2679mm	szt	0	0	0
15S12/ALT8 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x729x2679mm	szt	0	0	0
15S12/ALT9 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x579x2679mm	szt	0	0	0
15S12/ALT9 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x879x2679mm	szt	0	0	0
15S13/03 M/M	Sklejka liściasta wodoodporna biała melamina 15x1220x2440 M/M	szt	23,9855	199,31	4780,46
15S13/03 M/M c.less MR	Sklejka liściasta suchotrwała 15x1220x2440 M/M Transparentna	szt	4,9942	188,82	942,98
15S13/05 F/F	Sklejka liściasta foliowana 15x1250x2500 F/F	szt	30,9973	145,78	4518,67
15S13/05 F/F Black	Sklejka liściasta foliowana 15x1250x2500 F/F czarna	szt	0	0	0
15S13/05 F/F blue	Sklejka liściasta foliowana 15x1250x2500 F/F niebieska	szt	0	0	0
15S13/05 F/F opal white	Sklejka liściasta 15x1250x2500 Opal White II	szt	16,0001	143,89	2302,25
15S13/05 F/F SRT	Sklejka liściasta foliowana 15x1250x2500 F/F	szt	112,0001	92,81	10395
15S13/05 M/M	Sklejka liściasta foliowana 15x1250x2500 M/M	szt	0	0	0
15S13/05 M/M c.less MR	Sklejka liściasta suchotrwała 15x1250x2500 M/M Transparentna	szt	13,9947	146,32	2047,68
15S13/07 F/F honey	Sklejka liściasta suchotrwała 15x1500x2500 F/F Honey	szt	0	0	0
15S13/07 M/M c.less MR	Sklejka liściasta suchotrwała 15x1500x2500 M/M bezbarwna	szt	310,0179	187,59	58155,17
15S13/07 Mel/Mel	Sklejka liściasta suchotrwała 15x1500x2500 M/M Biała	szt	0	0	0
15S13/09 F/F Honey MR	Sklejka liściasta suchotrwała Honey 15x1525x2500 F/F	szt	0	0	0
15S13/09 M/M c.less MR	Sklejka liściasta suchotrwała 15x1525x2500 M/M Transparentna	szt	0	0	0
15S13/09 Mel/Mel	Sklejka liściasta suchotrwała 15x1525x2500 M/M Biała	szt	0	0	0
15S13/11 F/F	Sklejka liściasta foliowana 15x1525x3050 F/F	szt	0	0	0
15S13/11 F/F grey	Sklejka liściasta foliowana 15x1525x3050 F/F grey	szt	0	0	0
15S13/11 F/F Honey	Sklejka liściasta wodoodporna 15x1525x3050 F/F Honey	szt	24,9896	175,22	4378,59
15S13/11 F/F honey MR	Sklejka liściasta suchotrwała laminowana 15x1525x3050 honey MR	szt	35,001	214,55	7509,63
15S13/11 F/F SRT	Sklejka liściasta foliowana 15x1525x3050 F/F	szt	166,9923	154,07	25728,83
15S13/11 M/M	Sklejka liściasta foliowana 15x1525x3050 M/M	szt	12,9708	320,68	4159,52
15S13/11 M/M SRT	Sklejka liściasta foliowana 15x1525x3050 M/M	szt	0	0	0
15S13/11 M/M transp	Sklejka liściasta foliowana 15x1525x3050 M/M transparent	szt	18,0022	214,94	3869,41
15S13/11 PP/PPL white	Sklejka liściasta foliowana 15x1525x3050 PPL biała	szt	0	0	0
15S13/12 F/F	Sklejka liściasta foliowana 15x1500x3000 F/F	szt	0	0	0
15S13/12 F/F black	Sklejka liściasta foliowana 15x1500x3000 F/F black	szt	37,9847	214,05	8130,67
15S13/12 F/F logo	Sklejka liściasta foliowana 15x1500x3000 F/F logo	szt	0	0	0
15S13/12 F/F SRT	Sklejka liściasta foliowana 15x1500x3000 F/F	szt	0	0	0
15S13/12 M/M	Sklejka liściasta foliowana 15x1500x3000 M/M	szt	86	285,69	24569,76
15S13/12 M/M Colorless	Sklejka liściasta suchotrwała 15x1500x3000 M/M Transparentna	szt	0	0	0
15S13/12 PPL white	Sklejka liściasta foliowana 15x1500x3000 PPL white	szt	0	0	0
15S13/22 M/M c.less MR	Sklejka liściasta suchotrwała 15x1525x2440 M/M Transparentna	szt	0	0	0
15S13/29 M/M c.less	Sklejka liściasta foliowana 15x1250x3050 F/F c.less	szt	0	0	0
15S13/32 M/M	Sklejka liściasta foliowana 15x1200x3000 M/M	szt	0	0	0
15S13/56 F/F MR Honey	Sklejka liściasta suchotrwała foliowana Honey 15x1525x2750 F/F	szt	0	0	0
15S13/56 PPL white	Sklejka liściasta foliowana 15x1525x2750 PPL biała	szt	0	0	0
15S13/62 F/F	Sklejka liściasta foliowana 15x2150x3050 F/F	szt	0	0	0
15S13/90 F/F	Sklejka liściasta foliowana 15x1525x3340 F/F	szt	2,9973	134,87	404,23
15S14/03 F/W	Sklejka liściasta antypoślizgowa 15x1220x2440 F/W	szt	61,9969	207,3	12851,7
15S14/03 F/WH+	Sklejka liściasta antypoślizgowa 15x1220x2440 F/W heksa plus	szt	0	0	0
15S14/03 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1220x2440 F/W heksa plus czarna	szt	41,9867	172,36	7236,79
15S14/03 F/WH+ grey	Sklejka liściasta antypoślizgowa 15x1220x2440 F/W heksa plus szara	szt	7,9952	179,38	1434,19
15S14/03 F/WH+ grey/d.br.	Sklejka liściasta antypoślizgowa 15x1220x2440 F/W heksa plus szara/ciemny brąz	szt	76,9954	174,72	13452,38
15S14/05 F/W	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W	szt	802,8631	192,67	154684
15S14/05 F/W black	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W czarna	szt	14,9973	165,03	2474,94
15S14/05 F/W EUK	Sklejka antypoślizgowa eukaliptus 15x1250x2500 F/W	szt	0	0	0
15S14/05 F/W F	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W	szt	0	0	0
15S14/05 F/W grey/d.br	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W szara/ciemny brąz	szt	0	0	0
15S14/05 F/W Logo	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W logo -/ATP	szt	0	0	0
15S14/05 F/WH+	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus	szt	57,9392	201,05	11648,91
15S14/05 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus black	szt	50,0054	171,72	8587,09
15S14/05 F/WH+ black/d.br.	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus czarna	szt	0	0	0
15S14/05 F/WH+ grey	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus szara	szt	0	0	0
15S14/05 F/WH+ grey/d.br	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus szara/ciemny brąz	szt	116,9469	238,48	27889,05
15S14/07 F/W	Sklejka liściasta antypoślizgowa 15x1500x2500 F/W	szt	90,0008	242,06	21785,3
15S14/07 F/WH+	Sklejka liściasta antypoślizgowa 15x1500x2500 F/W heksa plus	szt	0	0	0
15S14/07 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1500x2500 F/W heksa plus black	szt	0	0	0
15S14/09 F/W	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W	szt	332,6819	238,66	79398,28
15S14/09 F/W H+	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W Heksa+	szt	0	0	0
15S14/09 F/W H+ grey/d.br	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W	szt	0	0	0
15S14/09 F/WH+ grey	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W Heksa Plus szara	szt	0	0	0
15S14/104 F/W	Sklejka liściasta antypoślizgowa 15x1850x3660 F/W	szt	13,9907	506,88	7091,66
15S14/109 F/W	Sklejka liściasta antypoślizgowa 15x1850x3050 F/W	szt	15,9858	298,06	4764,68
15S14/11 F/W	Sklejka liściasta antypoślizgowa 15x1525x3050 F/W	szt	0	0	0
15S14/11 F/WH+	Sklejka liściasta antypoślizgowa 15x1525x3050 Heksa Plus	szt	0	0	0
15S14/11 F/WH+ black/d.br.	Sklejka liściasta antypoślizgowa 15x1525x3050 Heksa Plus czarna/brąz	szt	0	0	0
15S14/11 F/WH+ l.grey/d.brown	Sklejka liściasta antyposlizgowa 15x1525x3050 Heksa Plus jasno szara/brąz	szt	0	0	0
15S14/12 F/W	Sklejka liściasta antypoślizgowa 15x1500x3000 F/W	szt	0	0	0
15S14/12 F/W EUK	Sklejka antypoślizgowa eukaliptus 15x1500x3000 F/W	szt	0	0	0
15S14/12 F/W H+	Sklejka liściasta antypoślizgowa Heksa plus 15x1500x3000 F/W H+	szt	0	0	0
15S14/12 F/W H+ grey	Sklejka liściasta antypoślizgowa 15x1500x3000 F/W Heksa plus szara	szt	0	0	0
15S14/12 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1500x3000 Heksa Plus czarna	szt	0	0	0
15S14/12 F/WH+ light grey/d.br	Sklejka liściasta antypoślizgowa 15x1500x3000 Heksa Plus jasnoszara/brąz	szt	0	0	0
15S14/120 F/W	Sklejka liściasta antypoślizgowa 15x1850x3340mm F/W	szt	11,005	388,36	4273,89
15S14/21 F/W	Sklejka liściasta antypoślizgowa 15x1200x2500	szt	0	0	0
15S14/26 F/WH+	Sklejka liściasta antypoślizgowa 15x2150x1250 F/W heksa plus	szt	0	0	0
15S14/27 F/W	Sklejka liściasta antypoślizgowa 15x2150x3850 F/W	szt	67,9832	625,3	42509,59
15S14/27 F/WH+ grey/d.br.	Sklejka liściasta antypoślizgowa 15x2150x3850 F/W Heksa plus szara/ciemny brąz	szt	0	0	0
15S14/28 F/W	Sklejka liściasta antypoślizgowa 15x1525x3000 F/W	szt	0	0	0
15S14/28 F/WH+ black/d.br.	Sklejka liściasta antypoślizgowa 15x1525x3000 F/W heksa plus czarna/ciemny brąz	szt	0	0	0
15S14/28 M/W	Sklejka liściasta antypoślizgowa 15x1525x3000 M/W	szt	0	0	0
15S14/30 F/WH+ grey/d/br.	Sklejka liściasta antypoślizgowa Heksa Plus szara/brąz 15x1250x3000mm	szt	0	0	0
15S14/39 F/W yell/d.br logo ATP	Sklejka liściasta antypoślizgowa 15x1220x2500 F/W żółta/ciemny brąz ATP	szt	0	0	0
15S14/50 F/W	Sklejka liściasta antypoślizgowa 15x1500x2100 F/W	szt	240,0001	258,34	62002,24
15S14/57 F/W	Sklejka liściasta antypoślizgowa 15x2150x3340 F/W	szt	0	0	0
15S14/62 F/W	Sklejka liściasta antypoślizgowa 15x2150x3050 F/W	szt	199,9844	410,54	82100,75
15S14/62 F/W grey/d.br.	Sklejka liściasta antypoślizgowa 15x2150x3050 F/W szara/ciemny brąz	szt	0	0	0
15S14/62 F/W H+	Sklejka liściasta antypoślizgowa 15x2150x3050 F/W Heksa Plus	szt	0	0	0
15S14/62 F/W H+ black	Sklejka liściasta antypoślizgowa Heksa plus czarna 15x2150x3050 F/W H+ black FSC Mix Credit SGSCH-COC-009690	szt	104,0035	533,71	55508,21
15S14/62 F/W H+ grey/d.br.	Sklejka liściasta antypoślizgowa 15x2150x3050 F/W Heksa Plus szara/c.brąz	szt	12,9928	412,15	5354,93
15S14/66 F/W	Sklejka liściasta antypoślizgowa 15x1500x3300	szt	3,9461	201,29	794,3
15S14/69 F/W	Sklejka liściasta antypoślizgowa 15x2150x1525 F/W	szt	0	0	0
15S14/75 F/W	Sklejka liściasta antypoślizgowa 15x2150x4000 F/W	szt	51	702,15	35809,74
15S14/75 F/W black	Sklejka liściasta antypoślizgowa 15x2150x4000 F/W black	szt	0	0	0
15S14/75 F/W H+ black	Sklejka liściasta antypoślizgowa 15x2150x4000 F/W heksa plus czarna	szt	18,0001	591,23	10642,18
15S14/75 F/W H+ grey	Sklejka liściasta antypoślizgowa 15x2150x4000 F/W heksa plus szara	szt	7	642,71	4498,96
15S14/75 F/WH+	Sklejka liściasta antypoślizgowa 15x2150x4000 F/W heksa plus	szt	31	594,17	18419,3
15S14/76 F/W	Sklejka liściasta antypoślizgowa 15x1525x3660 F/W	szt	0	0	0
15S14/77 F/W	Sklejka liściasta antypoślizgowa 15x2290x4000 F/W	szt	10,9898	679,38	7466,23
15S14/90 F/W	Sklejka liściasta antypoślizgowa 15x1525x3340 F/W	szt	0	0	0
15S14/BIA1 F/W	Sklejka liściasta antypoślizgowa 15x2042x2031mm 220g/m2	szt	0	0	0
15S14/BIA2 F/W	Sklejka liściasta antypoślizgowa 15x2007x1958mm 220g/m2	szt	0	0	0
15S14/BIA3 F/W	Sklejka liściasta antypoślizgowa 15x2007x1352mm 220g/m2	szt	0	0	0
15S14/BIA4 F/W	Sklejka liściasta antypoślizgowa 15x2107x1352mm 220g/m2	szt	0	0	0
15S14/BIA5 F/W	Sklejka liściasta antypoślizgowa 15x2031x1971mm 220g/m2	szt	0	0	0
15S14/BIA6 F/W	Sklejka liściasta antypoślizgowa 15x2042x2007mm 220g/m2	szt	0	0	0
15S14/BIA7 F/W	Sklejka liściasta antypoślizgowa 15x2042x2107mm 220g/m2	szt	0	0	0
15S14/BIA8 F/W	Sklejka liściasta antypoślizgowa 15x2107x1958mm 220g/m2	szt	0	0	0
15S14/FPN1 F/W	sklejka liściasta WD, gr. 15 mm, antypoślizgowa 15x1640x2640mm	szt	0	0	0
15S14/FPN2 F/W	sklejka liściasta WD, gr. 15 mm, antypoślizgowa 15x1840x3030mm	szt	0	0	0
15S14/FPN3 F/W	sklejka liściasta WD, gr. 15 mm, antypoślizgowa 15x1650x3335mm	szt	0	0	0
15S15/03 F/W	Sklejka liściasta antypoślizgowa 15x1220x2440 F/W	szt	0	0	0
15S15/05 F/W	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W	szt	42,0107	144,53	6071,79
15S15/05 F/W black	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W czarna	szt	0	0	0
15S15/05 F/WH+	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus	szt	59,9832	166,23	9971,23
15S15/05 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus czarna	szt	4,9921	140,03	699,06
15S15/05 F/WH+ black/d.br	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus czarna/c.brąz	szt	2,9947	115,38	345,52
15S15/05 F/WH+ grey	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus szara	szt	0	0	0
15S15/07 F/W	Sklejka liściasta antypoślizgowa 15x1500x2500 F/W	szt	52,1304	166,41	8675,13
15S15/07 F/W black	Sklejka liściasta antypoślizgowa 15x1500x2500 F/W czarna	szt	0	0	0
15S15/07 F/WH+	Sklejka liściasta antypoślizgowa 15x1500x2500 F/W heksa plus brązowa	szt	21,9905	245,57	5400,2
15S15/07 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1500x2500 F/W heksa plus black	szt	0	0	0
15S15/09 F/W	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W	szt	396,9962	204,39	81140,57
15S15/09 F/W black	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W czarna	szt	0	0	0
15S15/09 F/W Heksa	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W Heksa	szt	11,9956	240,03	2879,25
15S15/09 F/WH+ grey	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W heksa plus szara	szt	0	0	0
15S15/09 F/WH+ grey/d.br.	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W heksa plus szara/brąz	szt	0	0	0
15S15/100 F/W	Sklejka liściasta antypoślizgowa 15x2150x3660 F/W	szt	42,9873	262,36	11278,27
15S15/100 F/WH+	Sklejka liściasta antypoślizgowa 15x2150x3660 F/W Heksa plus ciemby brąz	szt	7,9976	352,15	2816,38
15S15/104 F/W	Sklejka liściasta antypoślizgowa 15x1850x3660 F/W	szt	22,9997	286,03	6578,58
15S15/109 F/W	Sklejka liściasta antypoślizgowa 15x1850x3050 F/W	szt	37,0049	181,73	6724,78
15S15/11 F/W	Sklejka liściasta antypoślizgowa 15x1525x3050 F/W	szt	150,9853	199,21	30077,5
15S15/11 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1525x3050 Heksa Plus czarna	szt	0	0	0
15S15/12 F/W	Sklejka liściasta antypoślizgowa 15x1500x3000 F/W	szt	16	201,95	3231,14
15S15/12 F/W Grey/d.br	Sklejka liściasta antypoślizgowa 15x1500x3000 F/W	szt	0	0	0
15S15/12 F/W H+ grey	Sklejka liściasta antypoślizgowa 15x1500x3000 F/W Heksa plus szara	szt	0	0	0
15S15/12 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1500x3000 Heksa Plus czarna	szt	0	0	0
15S15/120 F/W	Sklejka liściasta antypoślizgowa 15x1850x3340 F/W	szt	81,9982	179,91	14752,58
15S15/163 F/W	Sklejka liściasta antypoślizgowa 15x1830x3340 F/W	szt	0	0	0
15S15/21 F/W	Sklejka liściasta antypoślizgowa 15x1200x2500	szt	0	0	0
15S15/26 F/W grey/d.brown	Sklejka liściasta antypoślizgowa 15x2150x1250 F/W szara/ciemnobrązowa	szt	0	0	0
15S15/26 F/W Heksa plus	Sklejka liściasta antypoślizgowa 15x2150x1250 F/W heksa plus	szt	0	0	0
15S15/27 F/W	Sklejka liściasta antypoślizgowa 15x2150x3850 F/W	szt	53,9938	340,27	18372,53
15S15/27 F/W grey/d.br.	Sklejka liściasta antypoślizgowa 15x2150x3850 F/W szara/ciemny brąz	szt	0	0	0
15S15/27 F/WH+	Sklejka liściasta antypoślizgowa 15x2150x3850 F/W heksa plus	szt	33,9998	437,86	14887,11
15S15/28 F/W	Sklejka liściasta antypoślizgowa 15x1525x3000 F/W	szt	0	0	0
15S15/28 F/WH+ black/d.br.	Sklejka liściasta antypoślizgowa 15x1525x3000 Heksa Plus czarna/brązowa	szt	0	0	0
15S15/56 F/W	Sklejka liściasta antypoślizgowa 15x1525x2750 F/W	szt	0	0	0
15S15/57 F/W	Sklejka liściasta antypoślizgowa 15x2150x3340 F/W	szt	4,0013	209,88	839,81
15S15/57 F/W grey/d.br.	Sklejka liściasta antypoślizgowa 15x2150x3340 F/W Heksa Plus szara/ciemny brąz	szt	0	0	0
15S15/57 F/WH+	Sklejka liściasta antypoślizgowa 15x2150x3340 F/W heksa plus	szt	0	0	0
15S15/57 F/WH+ grey/d.br.	Sklejka liściasta antypoślizgowa 15x2150x3340 F/W heksa plus szara/ciemny brąz	szt	0	0	0
15S15/62 F/W	Sklejka liściasta antypoślizgowa 15x2150x3050 F/W	szt	78,9935	217,08	17148,25
15S15/62 F/WH+	Sklejka liściasta antypoślizgowa 15x2150x3050 F/W heksa plus	szt	46,9994	249,35	11719,09
15S15/62 F/WH+ black	Sklejka liściasta antypoślizgowa 15x2150x3050 F/W heksa plus czarna	szt	0	0	0
15S15/75 F/W	Sklejka liściasta antypoślizgowa 15x2150x4000 F/W	szt	6	287,09	1722,54
15S15/75 F/W H+ black	Sklejka liściasta antypoślizgowa 15x2150x4000 F/W heksa plus black	szt	28	338,04	9465,08
15S15/75 F/WH+	Sklejka liściasta antypoślizgowa 15x2150x4000 F/W heksa plus	szt	26	333,76	8677,82
15S15/75 F/WH+ grey	Sklejka liściasta antypoślizgowa 15x2150x4000 F/W heksa plus s.grey	szt	2,9997	324,62	973,77
15S15/76 F/W	Sklejka liściasta antypoślizgowa 15x1525x3660 F/W	szt	0	0	0
15S15/77 F/W	Sklejka liściasta antypoślizgowa 15x2290x4000 F/W	szt	0	0	0
15S15/77 F/WH+	Sklejka liściasta antypoślizgowa 15x2290x4000 F/W heksa plus	szt	0	0	0
15S15/90 F/W	Sklejka liściasta antypoślizgowa 15x1525x3340 F/W	szt	14,0048	192,23	2692,13
15S15/94 F/W	Sklejka liściasta antypoślizgowa 15x1250x3660 F/W (FORMATKI WA)	szt	20,4882	172,58	3535,88
15S15/xcut F/W	Sklejka liściasta antypoślizgowa15x1934x3476 F/W	szt	0	0	0
15S15/xcut F/WH	Sklejka liściasta antypoślizgowa15x1954x3056 F/W	szt	0	0	0
15S15/xcut2 F/W	Sklejka liściasta antypoślizgowa15x1934x3036 F/W	szt	0	0	0
15S15/xcut3 F/W	Sklejka liściasta antypoślizgowa15x1934x2626 F/W	szt	0	0	0
15S15/xcut4 F/W	Sklejka liściasta antypoślizgowa15x1934x3476 F/W	szt	0	0	0
15S16/05 W/W	Sklejka liściasta antypoślizgowa 15x1250x2500 W/W	szt	0	0	0
15S16/11 W/W	Sklejka liściasta antypoślizgowa 15x1525x3050 W/W	szt	0	0	0
15S16/12 W/W	Sklejka liściasta antypoślizgowa 15x1500x3000 W/W	szt	0	0	0
15S17/56 W/W	Sklejka liściasta antypoślizgowa 15x1525x2750 W/W	szt	0	0	0
15S18/02	Sklejka liściasta suchotrwała 15x1525x1525 CP/C	szt	0	0	0
15S18/02 E	Sklejka liściasta wodoodporna 15x1525x1525 CP/C	szt	0	0	0
15S18/03 E	Sklejka liściasta wodoodporna 15x1220x2440 CP/C	szt	0	0	0
15S18/04 E	Sklejka liściasta wodoodporna 15x2440x1220 CP/C	szt	155,7979	193,88	30205,68
15S18/05 E	Sklejka liściasta wodoodporna 15x1250x2500 CP/C	szt	149,9316	138,66	20789,15
15S18/06 E	Sklejka liściasta wodoodporna 15x2500x1250 CP/C	szt	0	0	0,06
15S18/06 I E	Sklejka iglasta wodoodporna 15x2500x1250 CP/C	szt	0	0	0
15S18/07 E	Sklejka liściasta wodoodporna 15x1500x2500 CP/C	szt	0	0	0
15S18/09 E	Sklejka liściasta wodoodporna 15x1525x2500 CP/C	szt	0	0	0
15S18/11	Sklejka liściasta brzozowa 15x1525x3050 CP/C	szt	0	0	0
15S18/11 E	Sklejka liściasta wodoodporna 15x1525x3050 CP/C	szt	0	0	0
15S18/12 E	Sklejka liściasta wodoodporna 15x1500x3000 CP/C	szt	0	0	0
15S18/42 E	Sklejka liściasta wodoodporna 15x1500x1500 CP/C	szt	0	0	0
15S20/03 F/BB	Sklejka liściasta foliowana 15x1220x2440 F/BB	szt	0	0	0
15S21/150 F/WG	Sklejka liściasta foliowana 15x1850x3100 F/WG	szt	0	0	0
15S21/151 F/WG	Sklejka liściasta foliowana 15x1850x2700 F/WG	szt	0	0	0
15S21/27 F/WG	Sklejka liściasta foliowana 15x2150x3850 F/WG	szt	0	0	0
15S21/57 F/WGE	Sklejka liściasta foliowana 15x2150x3340 F/WG	szt	0	0	0
15S22/02	Sklejka liściasta suchotrwała 15x1525x1525 BB/C	szt	0	0	0
15S22/05 E	Sklejka liściasta wodoodporna 15x1250x2500 BB/C	szt	0	0	0
15S22/05 RP	Sklejka radiata pine BB/CC 15x1250x2500	szt	0	0	0
15S22/06 E	Sklejka liściasta wodoodporna 15x2500x1250 BB/C	szt	0	0	0
15S22/11	Sklejka liściasta brzozowa 15x1525x3050 BB/C	szt	0	0	0
15S22/11 E	Sklejka liściasta wodoodporna 15x1525x3050 BB/C	szt	0	0	0
15S22/12 E	Sklejka liściasta wodoodporna 15x1500x3000 BB/C	szt	0	0	0
15S24/62 WG/H+ grey	Sklejka liściasta antypoślizgowa 15x2150x3050mm F/W Heksa Plus szara/surowa	szt	0	0	0
15S29/06 E IGL	sklejka iglasta 15x2500x1250	szt	0	0	0
15S31/03	Płyta OSB3 15x1220x2440	szt	0	0	0
15S31/05	Płyta OSB3 15x1250x2500	szt	0	0	0,03
15S32/72	OSB3 gr. 15x625x2500 T-G	szt	0	0	0
16,5S05/05 E	Sklejka liściasta wodoodporna 16,5x1250x2500 BB/CP	szt	0	0	0
16S04/11 E	Sklejka liściasta wodoodporna 16x1525x3050	szt	0	0	0
16S05/03	Sklejka liściasta wodoodporna 16x1220x2440 BB/CP	szt	0	0	0
16S06/09 MR	Sklejka liściasta suchotrwała 16x1525x2500 BB/WG	szt	72	195,97	14109,69
16S09/03 E	Sklejka liściasta wodoodporna 16x1220x2440 WG/WG	szt	37,93	163,15	6188,2
16S09/11 E	Sklejka liściasta wodoodporna 16x1525x3050	szt	0	0	0
16S11/03 E	Sklejka liściasta WD, gr. 16x1220x2440mm	szt	0	0	0
16S11/07 E	Sklejka liściasta wodoodporna KILO 16x1500x2500	szt	0	0	0
16S11/09 PQ	Sklejka liściasta wodoodporna 16x1525x2500	szt	0	0	0
16S11/11 E	Sklejka liściasta wodoodporna 16x1525x3050	szt	0	0	0
16S11/11 E S2S	Sklejka liściasta wodoodporna 16x1525x3050 S2S	szt	0	0	0
16S11/11 PQ	Sklejka liściasta wodoodporna 16x1525x3050 S2S	szt	0	0	0
16S11/12 E S2S	Sklejka liściasta wodoodporna 16x1500x3000 S2S	szt	0	0	0
16S11/69 PQ	Sklejka liściasta wodoodporna 16x2150x1525	szt	0	0	0
16S12/05 F/F 220	Sklejka liściasta foliowana 16x1250x2500 F/F 220	szt	0	0	0
