Stany magazynowe towarów: na dzień 2026-04-27					
Kod towaru	nazwa towaru	jm	stan	cena	wartość
15S12/66 F/F	Sklejka liściasta foliowana 15x1500x3300 F/F	m2	0	0	0
15S12/80 M/M	Sklejka liściasta foliowana 15x1525x2700 M/M	m2	0	0	0
15S12/80 PPL white	Sklejka liściasta foliowana 15x1525x2700 PPL biała	m2	0	0	0
15S12/90 F/F	Sklejka liściasta laminowana 15x1525x3340	m2	0	0	0
15S12/90 Poliform	Sklejka liściasta foliowana 15x1525x3300 PF/PF POLIFORM	m2	0	0	0
15S12/ALT1 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x1179x2979mm	m2	0	0	0
15S12/ALT1 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x429x1479mm	m2	0	0	0
15S12/ALT10 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x529x2679mm	m2	0	0	0
15S12/ALT10 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x429x2979mm	m2	0	0	0
15S12/ALT11 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x279x1479mm	m2	0	0	0
15S12/ALT11 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x579x2979mm	m2	0	0	0
15S12/ALT12 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x429x1479mm	m2	0	0	0
15S12/ALT12 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1179x2979mm	m2	0	0	0
15S12/ALT13 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x479x1479mm	m2	0	0	0
15S12/ALT13 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x479x1479	m2	0	0	0
15S12/ALT14 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x529x1479mm	m2	0	0	0
15S12/ALT14 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x279x2679mm	m2	0	0	0
15S12/ALT15 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x579x1479mm	m2	0	0	0
15S12/ALT15 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x496x2679mm	m2	0	0	0
15S12/ALT16 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x879x1479mm	m2	0	0	0
15S12/ALT16 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1379x2679mm	m2	0	0	0
15S12/ALT17 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x279x2679mm	m2	0	0	0
15S12/ALT17 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x479x2979mm	m2	0	0	0
15S12/ALT18 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x479x2979mm	m2	0	0	0
15S12/ALT18 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x729x2979mm	m2	0	0	0
15S12/ALT19 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x579x2979mm	m2	0	0	0
15S12/ALT19 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x879x2979mm	m2	0	0	0
15S12/ALT2 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x1379x2979mm	m2	0	0	0
15S12/ALT2 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x679x1479mm	m2	0	0	0
15S12/ALT20 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x879x2979mm	m2	0	0	0
15S12/ALT20 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1179x729mm	m2	0	0	0
15S12/ALT21 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x239x1479mm	m2	0	0	0
15S12/ALT21 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1179x879mm	m2	0	0	0
15S12/ALT22 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x679x1479mm	m2	0	0	0
15S12/ALT22 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1479x279mm	m2	0	0	0
15S12/ALT23 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x729x1479mm	m2	0	0	0
15S12/ALT23 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1479x529mm	m2	0	0	0
15S12/ALT24 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x629x2679mm	m2	0	0	0
15S12/ALT24 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1479x579mm	m2	0	0	0
15S12/ALT25 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x729x2679mm	m2	0	0	0
15S12/ALT25 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1479x629mm	m2	0	0	0
15S12/ALT26 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x1379x2679mm	m2	0	0	0
15S12/ALT26 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1479x729mm	m2	0	0	0
15S12/ALT27 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x496x2679mm	m2	0	0	0
15S12/ALT27 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x529x2679mm	m2	0	0	0
15S12/ALT28 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x629x2979mm	m2	0	0	0
15S12/ALT28 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x629x2679mm	m2	0	0	0
15S12/ALT29 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x679x2979mm	m2	0	0	0
15S12/ALT29 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x229x2979mm	m2	0	0	0
15S12/ALT3 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x496x2979mm	m2	0	0	0
15S12/ALT3 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x879x1479mm	m2	0	0	0
15S12/ALT30 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x879x2979mm	m2	0	0	0
15S12/ALT30 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x279x2979mm	m2	0	0	0
15S12/ALT31 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x227x1479mm	m2	0	0	0
15S12/ALT31 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x379x2979mm	m2	0	0	0
15S12/ALT32 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x629x1479mm	m2	0	0	0
15S12/ALT32 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x529x2979mm	m2	0	0	0
15S12/ALT33 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x679x2979mm	m2	0	0	0
15S12/ALT34 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x239x2679mm	m2	0	0	0
15S12/ALT34 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x1479x239mm	m2	0	0	0
15S12/ALT35 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x729x2979mm	m2	0	0	0
15S12/ALT35 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x239x2679mm	m2	0	0	0
15S12/ALT36 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x229x2679mm	m2	0	0	0
15S12/ALT36 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x239x2979	m2	0	0	0
15S12/ALT37 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x1179x2679mm	m2	0	0	0
15S12/ALT38 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x679x1479mm	m2	0	0	0
15S12/ALT39 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x346x2679mm	m2	0	0	0
15S12/ALT4 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x879x2679mm	m2	0	0	0
15S12/ALT4 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x429x2679	m2	0	0	0
15S12/ALT40 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x1429x2679mm	m2	0	0	0
15S12/ALT41 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x227x2679mm	m2	0	0	0
15S12/ALT42 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x529x2979mm	m2	0	0	0
15S12/ALT43 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x239x2979mm	m2	0	0	0
15S12/ALT44 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x229x879mm	m2	0	0	0
15S12/ALT45 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x479x879mm	m2	0	0	0
15S12/ALT46 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x479x1179mm	m2	0	0	0
15S12/ALT47 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x579x1179mm	m2	0	0	0
15S12/ALT48 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x229x1479mm	m2	0	0	0
15S12/ALT49 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x279x2979mm	m2	0	0	0
15S12/ALT5 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x429x2979mm	m2	0	0	0
15S12/ALT5 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x479x2679mm	m2	0	0	0
15S12/ALT50 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x679x1179mm	m2	0	0	0
15S12/ALT51 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x239x879mm	m2	0	0	0
15S12/ALT52 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x239x1179mm	m2	0	0	0
15S12/ALT53 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x429x879mm	m2	0	0	0
15S12/ALT54 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x529x1179mm	m2	0	0	0
15S12/ALT55 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x1429x2979mm	m2	0	0	0
15S12/ALT56 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x346x2979mm	m2	0	0	0
15S12/ALT57 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x679x579mm	m2	0	0	0
15S12/ALT58 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x579x879mm	m2	0	0	0
15S12/ALT59 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x729x879mm	m2	0	0	0
15S12/ALT6 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x679x2679mm	m2	0	0	0
15S12/ALT6 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x579x2679mm	m2	0	0	0
15S12/ALT60 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x279x1179mm	m2	0	0	0
15S12/ALT61 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x429x1179mm	m2	0	0	0
15S12/ALT62 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x227x2979mm	m2	0	0	0
15S12/ALT63 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x279x879mm	m2	0	0	0
15S12/ALT7 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x429x2679mm	m2	0	0	0
15S12/ALT7 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x679x2679mm	m2	0	0	0
15S12/ALT8 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x479x2679mm	m2	0	0	0
15S12/ALT8 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x729x2679mm	m2	0	0	0
15S12/ALT9 F/F	sklejka liściasta WD, gr. 15 mm, foliowana 15x579x2679mm	m2	0	0	0
15S12/ALT9 PF/PF	sklejka liściasta WD, gr. 15 mm, POLIFORM 15x879x2679mm	m2	0	0	0
15S13/03 M/M	Sklejka liściasta wodoodporna biała melamina 15x1220x2440 M/M	m2	71,3999	66,95	4780,46
15S13/03 M/M c.less MR	Sklejka liściasta suchotrwała 15x1220x2440 M/M Transparentna	m2	14,8667	63,43	942,98
15S13/05 F/F	Sklejka liściasta foliowana 15x1250x2500 F/F	m2	96,8667	46,65	4518,67
15S13/05 F/F Black	Sklejka liściasta foliowana 15x1250x2500 F/F czarna	m2	0	0	0
15S13/05 F/F blue	Sklejka liściasta foliowana 15x1250x2500 F/F niebieska	m2	0	0	0
15S13/05 F/F opal white	Sklejka liściasta 15x1250x2500 Opal White II	m2	50,0002	46,04	2302,25
15S13/05 F/F SRT	Sklejka liściasta foliowana 15x1250x2500 F/F	m2	350,0002	29,7	10395
15S13/05 M/M	Sklejka liściasta foliowana 15x1250x2500 M/M	m2	0	0	0
15S13/05 M/M c.less MR	Sklejka liściasta suchotrwała 15x1250x2500 M/M Transparentna	m2	43,7333	46,82	2047,68
15S13/07 F/F honey	Sklejka liściasta suchotrwała 15x1500x2500 F/F Honey	m2	0	0	0
15S13/07 M/M c.less MR	Sklejka liściasta suchotrwała 15x1500x2500 M/M bezbarwna	m2	1162,5673	50,02	58155,17
15S13/07 Mel/Mel	Sklejka liściasta suchotrwała 15x1500x2500 M/M Biała	m2	0	0	0
15S13/09 F/F Honey MR	Sklejka liściasta suchotrwała Honey 15x1525x2500 F/F	m2	0	0	0
15S13/09 M/M c.less MR	Sklejka liściasta suchotrwała 15x1525x2500 M/M Transparentna	m2	0	0	0
15S13/09 Mel/Mel	Sklejka liściasta suchotrwała 15x1525x2500 M/M Biała	m2	0	0	0
15S13/11 F/F	Sklejka liściasta foliowana 15x1525x3050 F/F	m2	0	0	0
15S13/11 F/F grey	Sklejka liściasta foliowana 15x1525x3050 F/F grey	m2	0	0	0
15S13/11 F/F Honey	Sklejka liściasta wodoodporna 15x1525x3050 F/F Honey	m2	116,2343	37,67	4378,59
15S13/11 F/F honey MR	Sklejka liściasta suchotrwała laminowana 15x1525x3050 honey MR	m2	162,8001	46,13	7509,63
15S13/11 F/F SRT	Sklejka liściasta foliowana 15x1525x3050 F/F	m2	776,7314	33,12	25728,83
15S13/11 M/M	Sklejka liściasta foliowana 15x1525x3050 M/M	m2	60,3312	68,94	4159,52
15S13/11 M/M SRT	Sklejka liściasta foliowana 15x1525x3050 M/M	m2	0	0	0
15S13/11 M/M transp	Sklejka liściasta foliowana 15x1525x3050 M/M transparent	m2	83,7334	46,21	3869,41
15S13/11 PP/PPL white	Sklejka liściasta foliowana 15x1525x3050 PPL biała	m2	0	0	0
15S13/12 F/F	Sklejka liściasta foliowana 15x1500x3000 F/F	m2	0	0	0
15S13/12 F/F black	Sklejka liściasta foliowana 15x1500x3000 F/F black	m2	170,9311	47,57	8130,67
15S13/12 F/F logo	Sklejka liściasta foliowana 15x1500x3000 F/F logo	m2	0	0	0
15S13/12 F/F SRT	Sklejka liściasta foliowana 15x1500x3000 F/F	m2	0	0	0
15S13/12 M/M	Sklejka liściasta foliowana 15x1500x3000 M/M	m2	387,0002	63,49	24569,76
15S13/12 M/M Colorless	Sklejka liściasta suchotrwała 15x1500x3000 M/M Transparentna	m2	0	0	0
15S13/12 PPL white	Sklejka liściasta foliowana 15x1500x3000 PPL white	m2	0	0	0
15S13/22 M/M c.less MR	Sklejka liściasta suchotrwała 15x1525x2440 M/M Transparentna	m2	0	0	0
15S13/29 M/M c.less	Sklejka liściasta foliowana 15x1250x3050 F/F c.less	m2	0	0	0
15S13/32 M/M	Sklejka liściasta foliowana 15x1200x3000 M/M	m2	0	0	0
15S13/56 F/F MR Honey	Sklejka liściasta suchotrwała foliowana Honey 15x1525x2750 F/F	m2	0	0	0
15S13/56 PPL white	Sklejka liściasta foliowana 15x1525x2750 PPL biała	m2	0	0	0
15S13/62 F/F	Sklejka liściasta foliowana 15x2150x3050 F/F	m2	0	0	0
15S13/90 F/F	Sklejka liściasta foliowana 15x1525x3340 F/F	m2	15,2667	26,48	404,23
15S14/03 F/W	Sklejka liściasta antypoślizgowa 15x1220x2440 F/W	m2	184,5524	69,64	12851,7
15S14/03 F/WH+	Sklejka liściasta antypoślizgowa 15x1220x2440 F/W heksa plus	m2	0	0	0
15S14/03 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1220x2440 F/W heksa plus czarna	m2	124,9861	57,9	7236,79
15S14/03 F/WH+ grey	Sklejka liściasta antypoślizgowa 15x1220x2440 F/W heksa plus szara	m2	23,8	60,26	1434,19
15S14/03 F/WH+ grey/d.br.	Sklejka liściasta antypoślizgowa 15x1220x2440 F/W heksa plus szara/ciemny brąz	m2	229,2	58,69	13452,38
15S14/05 F/W	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W	m2	2508,9471	61,65	154684
15S14/05 F/W black	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W czarna	m2	46,8667	52,81	2474,94
15S14/05 F/W EUK	Sklejka antypoślizgowa eukaliptus 15x1250x2500 F/W	m2	0	0	0
15S14/05 F/W F	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W	m2	0	0	0
15S14/05 F/W grey/d.br	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W szara/ciemny brąz	m2	0	0	0
15S14/05 F/W Logo	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W logo -/ATP	m2	0	0	0
15S14/05 F/WH+	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus	m2	181,06	64,34	11648,91
15S14/05 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus black	m2	156,2668	54,95	8587,09
15S14/05 F/WH+ black/d.br.	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus czarna	m2	0	0	0
15S14/05 F/WH+ grey	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus szara	m2	0	0	0
15S14/05 F/WH+ grey/d.br	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus szara/ciemny brąz	m2	365,4592	76,31	27889,05
15S14/07 F/W	Sklejka liściasta antypoślizgowa 15x1500x2500 F/W	m2	337,5029	64,55	21785,3
15S14/07 F/WH+	Sklejka liściasta antypoślizgowa 15x1500x2500 F/W heksa plus	m2	0	0	0
15S14/07 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1500x2500 F/W heksa plus black	m2	0	0	0
15S14/09 F/W	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W	m2	1268,3498	62,6	79398,28
15S14/09 F/W H+	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W Heksa+	m2	0	0	0
15S14/09 F/W H+ grey/d.br	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W	m2	0	0	0
15S14/09 F/WH+ grey	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W Heksa Plus szara	m2	0	0	0
15S14/104 F/W	Sklejka liściasta antypoślizgowa 15x1850x3660 F/W	m2	94,731	74,86	7091,66
15S14/109 F/W	Sklejka liściasta antypoślizgowa 15x1850x3050 F/W	m2	90,2	52,82	4764,68
15S14/11 F/W	Sklejka liściasta antypoślizgowa 15x1525x3050 F/W	m2	0	0	0
15S14/11 F/WH+	Sklejka liściasta antypoślizgowa 15x1525x3050 Heksa Plus	m2	0	0	0
15S14/11 F/WH+ black/d.br.	Sklejka liściasta antypoślizgowa 15x1525x3050 Heksa Plus czarna/brąz	m2	0	0	0
15S14/11 F/WH+ l.grey/d.brown	Sklejka liściasta antyposlizgowa 15x1525x3050 Heksa Plus jasno szara/brąz	m2	0	0	0
15S14/12 F/W	Sklejka liściasta antypoślizgowa 15x1500x3000 F/W	m2	0	0	0
15S14/12 F/W EUK	Sklejka antypoślizgowa eukaliptus 15x1500x3000 F/W	m2	0	0	0
15S14/12 F/W H+	Sklejka liściasta antypoślizgowa Heksa plus 15x1500x3000 F/W H+	m2	0	0	0
15S14/12 F/W H+ grey	Sklejka liściasta antypoślizgowa 15x1500x3000 F/W Heksa plus szara	m2	0	0	0
15S14/12 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1500x3000 Heksa Plus czarna	m2	0	0	0
15S14/12 F/WH+ light grey/d.br	Sklejka liściasta antypoślizgowa 15x1500x3000 Heksa Plus jasnoszara/brąz	m2	0	0	0
15S14/120 F/W	Sklejka liściasta antypoślizgowa 15x1850x3340mm F/W	m2	68	62,85	4273,89
15S14/21 F/W	Sklejka liściasta antypoślizgowa 15x1200x2500	m2	0	0	0
15S14/26 F/WH+	Sklejka liściasta antypoślizgowa 15x2150x1250 F/W heksa plus	m2	0	0	0
15S14/27 F/W	Sklejka liściasta antypoślizgowa 15x2150x3850 F/W	m2	562,7311	75,54	42509,59
15S14/27 F/WH+ grey/d.br.	Sklejka liściasta antypoślizgowa 15x2150x3850 F/W Heksa plus szara/ciemny brąz	m2	0	0	0
15S14/28 F/W	Sklejka liściasta antypoślizgowa 15x1525x3000 F/W	m2	0	0	0
15S14/28 F/WH+ black/d.br.	Sklejka liściasta antypoślizgowa 15x1525x3000 F/W heksa plus czarna/ciemny brąz	m2	0	0	0
15S14/28 M/W	Sklejka liściasta antypoślizgowa 15x1525x3000 M/W	m2	0	0	0
15S14/30 F/WH+ grey/d/br.	Sklejka liściasta antypoślizgowa Heksa Plus szara/brąz 15x1250x3000mm	m2	0	0	0
15S14/39 F/W yell/d.br logo ATP	Sklejka liściasta antypoślizgowa 15x1220x2500 F/W żółta/ciemny brąz ATP	m2	0	0	0
15S14/50 F/W	Sklejka liściasta antypoślizgowa 15x1500x2100 F/W	m2	756,0004	82,01	62002,24
15S14/57 F/W	Sklejka liściasta antypoślizgowa 15x2150x3340 F/W	m2	0	0	0
15S14/62 F/W	Sklejka liściasta antypoślizgowa 15x2150x3050 F/W	m2	1311,398	62,61	82100,75
15S14/62 F/W grey/d.br.	Sklejka liściasta antypoślizgowa 15x2150x3050 F/W szara/ciemny brąz	m2	0	0	0
15S14/62 F/W H+	Sklejka liściasta antypoślizgowa 15x2150x3050 F/W Heksa Plus	m2	0	0	0
15S14/62 F/W H+ black	Sklejka liściasta antypoślizgowa Heksa plus czarna 15x2150x3050 F/W H+ black FSC Mix Credit SGSCH-COC-009690	m2	682,0032	81,39	55508,21
15S14/62 F/W H+ grey/d.br.	Sklejka liściasta antypoślizgowa 15x2150x3050 F/W Heksa Plus szara/c.brąz	m2	85,2001	62,85	5354,93
15S14/66 F/W	Sklejka liściasta antypoślizgowa 15x1500x3300	m2	19,5333	40,66	794,3
15S14/69 F/W	Sklejka liściasta antypoślizgowa 15x2150x1525 F/W	m2	0	0	0
15S14/75 F/W	Sklejka liściasta antypoślizgowa 15x2150x4000 F/W	m2	438,6002	81,65	35809,74
15S14/75 F/W black	Sklejka liściasta antypoślizgowa 15x2150x4000 F/W black	m2	0	0	0
15S14/75 F/W H+ black	Sklejka liściasta antypoślizgowa 15x2150x4000 F/W heksa plus czarna	m2	154,8007	68,75	10642,18
15S14/75 F/W H+ grey	Sklejka liściasta antypoślizgowa 15x2150x4000 F/W heksa plus szara	m2	60,2003	74,73	4498,96
15S14/75 F/WH+	Sklejka liściasta antypoślizgowa 15x2150x4000 F/W heksa plus	m2	266,5997	69,09	18419,3
15S14/76 F/W	Sklejka liściasta antypoślizgowa 15x1525x3660 F/W	m2	0	0	0
15S14/77 F/W	Sklejka liściasta antypoślizgowa 15x2290x4000 F/W	m2	100,6665	74,17	7466,23
15S14/90 F/W	Sklejka liściasta antypoślizgowa 15x1525x3340 F/W	m2	0	0	0
15S14/BIA1 F/W	Sklejka liściasta antypoślizgowa 15x2042x2031mm 220g/m2	m2	0	0	0
15S14/BIA2 F/W	Sklejka liściasta antypoślizgowa 15x2007x1958mm 220g/m2	m2	0	0	0
15S14/BIA3 F/W	Sklejka liściasta antypoślizgowa 15x2007x1352mm 220g/m2	m2	0	0	0
15S14/BIA4 F/W	Sklejka liściasta antypoślizgowa 15x2107x1352mm 220g/m2	m2	0	0	0
15S14/BIA5 F/W	Sklejka liściasta antypoślizgowa 15x2031x1971mm 220g/m2	m2	0	0	0
15S14/BIA6 F/W	Sklejka liściasta antypoślizgowa 15x2042x2007mm 220g/m2	m2	0	0	0
15S14/BIA7 F/W	Sklejka liściasta antypoślizgowa 15x2042x2107mm 220g/m2	m2	0	0	0
15S14/BIA8 F/W	Sklejka liściasta antypoślizgowa 15x2107x1958mm 220g/m2	m2	0	0	0
15S14/FPN1 F/W	sklejka liściasta WD, gr. 15 mm, antypoślizgowa 15x1640x2640mm	m2	0	0	0
15S14/FPN2 F/W	sklejka liściasta WD, gr. 15 mm, antypoślizgowa 15x1840x3030mm	m2	0	0	0
15S14/FPN3 F/W	sklejka liściasta WD, gr. 15 mm, antypoślizgowa 15x1650x3335mm	m2	0	0	0
15S15/03 F/W	Sklejka liściasta antypoślizgowa 15x1220x2440 F/W	m2	0	0	0
15S15/05 F/W	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W	m2	131,2833	46,25	6071,79
15S15/05 F/W black	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W czarna	m2	0	0	0
15S15/05 F/WH+	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus	m2	187,4475	53,19	9971,23
15S15/05 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus czarna	m2	15,6002	44,81	699,06
15S15/05 F/WH+ black/d.br	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus czarna/c.brąz	m2	9,3583	36,92	345,52
15S15/05 F/WH+ grey	Sklejka liściasta antypoślizgowa 15x1250x2500 F/W heksa plus szara	m2	0	0	0
15S15/07 F/W	Sklejka liściasta antypoślizgowa 15x1500x2500 F/W	m2	195,4889	44,38	8675,13
15S15/07 F/W black	Sklejka liściasta antypoślizgowa 15x1500x2500 F/W czarna	m2	0	0	0
15S15/07 F/WH+	Sklejka liściasta antypoślizgowa 15x1500x2500 F/W heksa plus brązowa	m2	82,4643	65,49	5400,2
15S15/07 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1500x2500 F/W heksa plus black	m2	0	0	0
15S15/09 F/W	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W	m2	1513,5479	53,61	81140,57
15S15/09 F/W black	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W czarna	m2	0	0	0
15S15/09 F/W Heksa	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W Heksa	m2	45,7333	62,96	2879,25
15S15/09 F/WH+ grey	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W heksa plus szara	m2	0	0	0
15S15/09 F/WH+ grey/d.br.	Sklejka liściasta antypoślizgowa 15x1525x2500 F/W heksa plus szara/brąz	m2	0	0	0
15S15/100 F/W	Sklejka liściasta antypoślizgowa 15x2150x3660 F/W	m2	338,2668	33,34	11278,27
15S15/100 F/WH+	Sklejka liściasta antypoślizgowa 15x2150x3660 F/W Heksa plus ciemby brąz	m2	62,9334	44,75	2816,38
15S15/104 F/W	Sklejka liściasta antypoślizgowa 15x1850x3660 F/W	m2	155,7311	42,24	6578,58
15S15/109 F/W	Sklejka liściasta antypoślizgowa 15x1850x3050 F/W	m2	208,8001	32,21	6724,78
15S15/11 F/W	Sklejka liściasta antypoślizgowa 15x1525x3050 F/W	m2	702,278	42,83	30077,5
15S15/11 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1525x3050 Heksa Plus czarna	m2	0	0	0
15S15/12 F/W	Sklejka liściasta antypoślizgowa 15x1500x3000 F/W	m2	72,0001	44,88	3231,14
15S15/12 F/W Grey/d.br	Sklejka liściasta antypoślizgowa 15x1500x3000 F/W	m2	0	0	0
15S15/12 F/W H+ grey	Sklejka liściasta antypoślizgowa 15x1500x3000 F/W Heksa plus szara	m2	0	0	0
15S15/12 F/WH+ black	Sklejka liściasta antypoślizgowa 15x1500x3000 Heksa Plus czarna	m2	0	0	0
15S15/120 F/W	Sklejka liściasta antypoślizgowa 15x1850x3340 F/W	m2	506,6669	29,12	14752,58
